8901,1658462797.32984354,2,4,4,4,4
8901,1658512464.76761944,3,5,5,5,5
8901,1658554601.69360164,5,4,5,4,48901,1658637266.49378784,2,5,4,4,4
8901,1658723456.38616924,4,5,5,4,4
8901,1658779753.71419225,4,5,5,5,5
8901,1658903802.9420654,5,5,5,5,5
8901,1658983991.51590355,4,5,5,5,4
8901,1659070953.0572714,5,5,4,5,5
8901,1659239952.84581425,5,5,5,5,5
8901,1663012088.7005575,5,5,4,5,5
