927969.6666666666
1016008.2933333333
1065869.66
949247.4866666667
757360.1533333333
772422.2066666667
800657.3733333333
769975.5133333333
742666.96
906536.6333333333
963730.6933333334
1231999.9533333334
1230013.54
1212317.08
1343750.0133333334
1236370.8066666666
1241668.5
1246445.6666666667
1137312.2933333332
1097556.7466666666
838308.2133333334
822144.2066666667
899839.2466666667
693963.0466666666
776651.0933333334
878109.72
882200.3466666667
882383.9
882741.7533333333
882103.9266666666
873663.5866666667
869554.88
868564.7066666667
868355.0266666666
868123.84
867376.4933333333
866855.2933333333
855116.3266666667
854099.56
850903.56
849537.3466666667
845757.58
841807.1733333333
841739.8733333333
861800.3466666667
835803.94
1174431.0066666666
1569288.8466666667
1520935.22
1407497.9133333333
1352444.1266666667
1336493.14
1292933.54
1291693.1333333333
1293320.8733333333
1261270.14
1219432.66
692825.1133333333
1158439.5133333334
1463531.2066666668
1357854.3466666667
1348271.12
1295301.6
1175867.2466666666
674666.9066666666
1398898.6
1067702.3
1635951.4
1312868.94
1234915.2133333334
1050055.8866666667
668832.8733333333
1217338.4133333333
